iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
70,19.322781562805176,484.23930946245923,597.1605906900587,3022.6765975252943,-7.193559667194741,43.0,202.765801654308,0.05,1.1912975311279297,6.877232551574707,0.02480615,0.024633795,296.5123531744493,43.0,40000,78.59858584403992,0.4008357031511432,0.3163680353853098,783.9813661368726,52.0
71,21.138928174972534,516.9190276906779,701.3333606209684,3179.864558738555,-11.052414916273827,41.5,216.0561614777975,0.05,0.5940384864807129,21.699400901794434,0.02498217,0.023176279,318.55302062607217,41.5,40000,31.266093969345093,0.36337775241193504,0.2929941937524726,663.1136713845731,48.0
72,24.646251440048218,480.47781046615535,622.0015036046676,2683.9747234345305,-8.83022332232009,43.0,199.93012630305265,0.05,0.028582334518432617,1.0183959007263184,0.025169605,0.02501078,334.7454996100805,43.0,40000,5.5205395221710205,0.3668209877308484,0.29059630942866965,769.1269841755202,60.0
73,21.99298095703125,526.8397546328387,663.6987294612995,2751.2136203119803,-9.921650547775393,42.0,204.04248538697402,0.05,1.2539458274841309,23.26608443260193,0.025053427,0.024442848,353.95492511235636,42.0,40000,34.768232583999634,0.34116738154863196,0.290437458178372,648.5243154435738,56.0
74,22.969668865203857,554.4949102401976,650.8686149270176,2661.2400005620325,-11.118180110349813,47.0,198.26755097489968,0.05,0.02588033676147461,0.5472061634063721,0.024637554,0.024765171,374.00892362514054,47.0,40000,7.986250877380371,0.34922457642538596,0.2683454793468857,863.8302985107282,56.0
75,23.764153242111206,540.0158318315903,678.6132297044006,2856.9309927075305,-6.593211322927015,40.5,206.39363458587542,0.05,0.029814481735229492,0.5687406063079834,0.024987595,0.024083726,390.6096144457855,40.5,40000,5.317519903182983,0.35762665373971486,0.2771846601951076,1203.9011610919313,76.0
76,22.306657552719116,561.6076550732624,749.0106448840672,3931.6454610076134,-9.054695982491646,40.5,208.88108001461282,0.05,0.028312206268310547,0.48371291160583496,0.025256356,0.023741135,407.7094185085332,40.5,40000,4.342357158660889,0.3373247961401919,0.29415324019732747,773.3949693337631,60.0
77,20.96793007850647,603.7405733295368,712.6279731473622,2871.9999948339105,-5.3930436137222495,48.5,202.84572535018816,0.05,0.032238006591796875,0.7867960929870605,0.025220895,0.024733478,427.31253399063354,48.5,40000,8.503995895385742,0.3256963941229051,0.26412961601020835,849.4491720735662,68.0
78,22.04114055633545,602.49947533189,717.6850626717561,3263.221912720316,-7.090107298909154,46.5,206.84933923355214,0.05,0.02874898910522461,0.5324897766113281,0.025054261,0.024012629,444.8312281247592,46.5,40000,4.230392694473267,0.32282204834638006,0.26039868732946114,990.2762078949579,72.0
79,23.398985385894775,615.2184496575768,712.7592501947993,3154.9608543998224,-12.280356287821597,50.0,213.88504770288745,0.05,1.258892297744751,24.073700189590454,0.024677347,0.023581134,461.86995027804096,50.0,40000,35.43040728569031,0.3168196692311053,0.27122762797874794,874.2332923866669,60.0
